	root	phylum	class	order	family	genus
10049	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
10057	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
10079	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
10109	Root	GN02	VC12-cl04	unk	unk	unk
10156	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
10179	unk	unk	unk	unk	unk	unk
10185	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
10208	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10212	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10248	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10251	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10290	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
10318	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella
10322	unk	unk	unk	unk	unk	unk
10324	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
10330	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10342	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10352	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10361	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
10378	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10389	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10392	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10411	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
10418	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
10428	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10435	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10436	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10446	unk	unk	unk	unk	unk	unk
10455	unk	unk	unk	unk	unk	unk
10465	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
10467	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
10473	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10487	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
10505	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10508	unk	unk	unk	unk	unk	unk
10547	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
10564	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10573	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
10593	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10620	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10621	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10644	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
10652	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
10661	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10670	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10688	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
10690	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
10692	unk	unk	unk	unk	unk	unk
10693	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10700	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
10725	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10726	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10746	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10761	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
10796	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10811	unk	unk	unk	unk	unk	unk
10812	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10834	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Simonsiella
10843	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella
10855	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
10867	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
10877	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
10885	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
10893	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
10910	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
10917	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10920	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10924	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
10925	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
10928	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
10942	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
10946	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10948	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
10949	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
10982	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
11089	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
11090	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
11101	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11112	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
11119	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11123	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11126	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
11141	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11169	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
11171	Root	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
11189	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
11204	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
11223	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11225	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
11233	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
11289	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11311	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11340	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
11350	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
11371	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
11391	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
11392	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11393	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
11396	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11403	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11422	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas
11423	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
11428	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11448	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
11451	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
11452	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
11459	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
11483	unk	unk	unk	unk	unk	unk
11495	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11496	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
11512	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
11529	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
11532	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
11541	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
11564	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11566	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11590	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
11603	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11614	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
11654	unk	unk	unk	unk	unk	unk
11673	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11684	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
11687	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
11697	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
11717	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
11731	unk	unk	unk	unk	unk	unk
11734	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11782	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11824	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11830	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
11832	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11839	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11848	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
11857	unk	unk	unk	unk	unk	unk
11885	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
11906	unk	unk	unk	unk	unk	unk
11907	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
11910	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
11911	unk	unk	unk	unk	unk	unk
11933	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
11939	unk	unk	unk	unk	unk	unk
11945	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
11948	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
11971	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
11976	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
11977	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
11980	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12001	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
12013	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
12029	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12046	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12060	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
12083	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
12087	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12097	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12099	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
12101	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
12110	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
12122	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
12123	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12164	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12172	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
12186	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12199	unk	unk	unk	unk	unk	unk
12206	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella
12222	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
12236	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
12248	unk	unk	unk	unk	unk	unk
12253	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
12274	unk	unk	unk	unk	unk	unk
12281	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
12317	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
12337	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
12344	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
12349	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12352	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
12371	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
12383	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
12396	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
12399	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12400	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
12411	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
12421	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
12422	unk	unk	unk	unk	unk	unk
12477	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
12490	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
12506	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12511	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12525	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
12529	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
12532	unk	unk	unk	unk	unk	unk
12544	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
12545	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12563	unk	unk	unk	unk	unk	unk
12579	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12587	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
12601	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12607	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
12615	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
12635	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
12638	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
12640	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12641	Root	Bacteroidetes	Bacteroidia	Bacteroidales	unk	unk
12642	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12650	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12676	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12686	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
12702	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
12704	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12712	unk	unk	unk	unk	unk	unk
12715	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
12784	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
12808	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
12813	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12816	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
12818	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
12820	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12821	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12829	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
12840	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12857	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12903	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
12905	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
12914	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
12930	Root	Firmicutes	Clostridia	Clostridiales	Clostridiales	FamilyXI.IncertaeSedis
12938	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
12940	unk	unk	unk	unk	unk	unk
12942	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
12955	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
12962	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
12964	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
12976	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
13011	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
13018	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
13084	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
13094	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
13100	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
13103	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
13138	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
13140	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
13151	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
13170	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
13179	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
13195	Root	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unk
13196	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
13219	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
13228	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
